placeID,hours,days
132754,08:00-20:00;,Mon;Tue;Wed;Thu;Fri;
132754,08:00-20:00;,Sat;
132754,08:00-18:00;,Sun;
132753,07:30-23:30;,Mon;Tue;Wed;Thu;Fri;
132753,07:30-23:30;,Sat;
132753,07:30-23:30;,Sun;
132752,07:00-15:00;,Mon;Tue;Wed;Thu;Fri;
132752,07:00-15:00;,Sat;
132752,00:00-00:00;,Sun;
132751,11:00-23:00;,Mon;Tue;Wed;Thu;Fri;
132751,11:00-23:30;,Sat;
132751,11:00-23:30;,Sun;
132750,13:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132750,13:00-21:00;,Sat;
132750,13:00-20:00;,Sun;
132749,12:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132749,12:00-21:00;,Sat;
132749,12:00-20:00;,Sun;
132748,19:30-23:30;,Mon;Tue;Wed;Thu;Fri;
132748,19:30-23:30;,Sat;
132748,00:00-00:00;,Sun;
132747,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132747,00:00-23:30;,Sat;
132747,00:00-23:30;,Sun;
132746,11:30-22:30;,Mon;Tue;Wed;Thu;Fri;
132746,11:30-22:00;,Sat;
132746,11:30-21:00;,Sun;
132745,18:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132745,18:00-23:30;,Sat;
132745,18:00-23:30;,Sun;
132744,19:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132744,19:00-23:30;,Sat;
132744,19:00-23:30;,Sun;
132743,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132743,00:00-23:30;,Sat;
132743,00:00-23:30;,Sun;
132742,08:00-15:00;,Mon;Tue;Wed;Thu;Fri;
132742,09:00-15:00;,Sat;
132742,09:00-15:00;,Sun;
132741,19:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132741,19:00-23:30;,Sat;
132741,19:00-23:30;,Sun;
132740,08:30-12:00;,Mon;Tue;Wed;Thu;Fri;
132740,08:30-12:00;,Sat;
132740,08:30-12:00;,Sun;
132739,08:00-17:00;,Mon;Tue;Wed;Thu;Fri;
132739,08:00-17:00;,Sat;
132739,08:00-15:00;,Sun;
132738,18:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132738,18:00-23:30;,Sat;
132738,18:00-23:30;,Sun;
132737,10:00-16:00;,Mon;Tue;Wed;Thu;Fri;
132737,10:00-16:00;,Sat;
132737,10:00-10:00;,Sun;
132736,10:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132736,10:00-21:00;,Sat;
132736,10:00-21:00;,Sun;
132735,09:00-23:00;,Mon;Tue;Wed;Thu;Fri;
132735,09:00-22:30;,Sat;
132735,09:00-22:30;,Sun;
132734,09:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132734,09:00-22:00;,Sat;
132734,10:00-22:00;,Sun;
132733,10:30-22:30;,Mon;Tue;Wed;Thu;Fri;
132733,10:30-22:30;,Sat;
132733,09:00-21:00;,Sun;
132732,19:00-01:00;,Mon;Tue;Wed;Thu;Fri;
132732,19:00-01:00;,Sat;
132732,19:00-01:00;,Sun;
132731,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132731,00:00-23:30;,Sat;
132731,00:00-23:30;,Sun;
132730,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132730,00:00-23:30;,Sat;
132730,00:00-23:30;,Sun;
132729,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132729,00:00-23:30;,Sat;
132729,00:00-23:30;,Sun;
132728,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132728,00:00-23:30;,Sat;
132728,00:00-23:30;,Sun;
132727,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132727,00:00-23:30;,Sat;
132727,00:00-23:30;,Sun;
132726,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132726,00:00-23:30;,Sat;
132726,00:00-23:30;,Sun;
132725,08:00-13:00;,Mon;Tue;Wed;Thu;Fri;
132725,09:00-13:00;,Sat;
132725,00:00-23:30;,Sun;
132724,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132724,00:00-23:30;,Sat;
132724,00:00-23:30;,Sun;
132723,06:30-15:00;,Mon;Tue;Wed;Thu;Fri;
132723,00:00-23:30;,Sat;
132723,00:00-23:30;,Sun;
132722,18:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132722,18:00-23:30;,Sat;
132722,18:00-23:30;,Sun;
132721,09:30-20:00;,Mon;Tue;Wed;Thu;Fri;
132721,09:30-21:00;,Sat;
132721,09:30-20:30;,Sun;
132720,09:30-23:30;,Mon;Tue;Wed;Thu;Fri;
132720,09:30-23:30;,Sat;
132720,09:30-23:30;,Sun;
132719,20:00-01:00;,Sat;
132719,20:00-01:00;,Mon;Tue;Wed;Thu;Fri;
132719,18:30-01:00;,Sun;
132718,19:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132718,19:00-23:30;,Sat;
132718,19:00-23:30;,Sun;
132717,09:30-21:30;,Mon;Tue;Wed;Thu;Fri;
132717,09:30-21:30;,Sat;
132717,09:30-21:30;,Sun;
132716,09:00-20:00;,Mon;Tue;Wed;Thu;Fri;
132716,09:00-20:30;,Sat;
132716,09:00-22:00;,Sun;
132715,09:00-16:00;,Mon;Tue;Wed;Thu;Fri;
132715,09:00-16:00;,Sat;
132715,09:00-16:00;,Sun;
132714,19:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132714,19:00-23:30;,Sat;
132714,19:00-23:30;,Sun;
132713,06:00-00:00;,Mon;Tue;Wed;Thu;Fri;
132713,06:00-23:30;,Sat;
132713,07:00-23:30;,Sun;
132712,09:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132712,09:00-21:00;,Sat;
132712,00:00-00:00;,Sun;
132711,20:30-20:30;,Mon;Tue;Wed;Thu;Fri;
132711,01:00-01:00;,Sat;
132711,00:00-00:00;,Sun;
132710,20:00-03:00;,Mon;Tue;Wed;Thu;Fri;
132710,20:00-03:00;,Sat;
132710,00:00-00:00;,Sun;
132709,09:00-17:00;,Mon;Tue;Wed;Thu;Fri;
132709,09:00-17:00;,Sat;
132709,00:00-00:00;,Sun;
132708,09:00-17:00;,Mon;Tue;Wed;Thu;Fri;
132708,09:00-17:00;,Sat;
132708,00:00-00:00;,Sun;
132707,09:00-17:00;,Mon;Tue;Wed;Thu;Fri;
132707,09:00-17:00;,Sat;
132707,00:00-00:00;,Sun;
132706,09:00-20:00;,Mon;Tue;Wed;Thu;Fri;
132706,09:00-20:00;,Sat;
132706,09:00-20:00;,Sun;
132705,09:00-17:00;,Mon;Tue;Wed;Thu;Fri;
132705,09:00-17:00;,Sat;
132705,00:00-00:00;,Sun;
132704,09:00-18:00;,Mon;Tue;Wed;Thu;Fri;
132704,09:00-18:00;,Sat;
132704,09:00-18:00;,Sun;
132703,09:00-17:30;,Mon;Tue;Wed;Thu;Fri;
132703,09:00-17:30;,Sat;
132703,00:00-00:00;,Sun;
132702,12:00-23:00;,Mon;Tue;Wed;Thu;Fri;
132702,12:00-23:00;,Sat;
132702,12:00-23:00;,Sun;
132701,09:00-23:00;,Mon;Tue;Wed;Thu;Fri;
132701,09:00-23:00;,Sat;
132701,00:00-00:00;,Sun;
132700,09:00-20:00;,Mon;Tue;Wed;Thu;Fri;
132700,09:00-20:00;,Sat;
132700,09:00-18:00;,Sun;
132699,09:00-20:00;,Mon;Tue;Wed;Thu;Fri;
132699,09:00-20:00;,Sat;
132699,09:00-18:00;,Sun;
132698,09:00-18:00;,Mon;Tue;Wed;Thu;Fri;
132698,09:00-18:00;,Sat;
132698,00:00-00:00;,Sun;
132697,09:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132697,09:00-21:00;,Sat;
132697,10:00-20:00;,Sun;
132696,20:00-00:30;,Mon;Tue;Wed;Thu;Fri;
132696,19:00-01:00;,Sat;
132696,19:00-00:30;,Sun;
132695,19:00-02:00;,Mon;Tue;Wed;Thu;Fri;
132695,19:00-02:00;,Sat;
132695,19:00-02:00;,Sun;
132694,18:00-02:00;,Mon;Tue;Wed;Thu;Fri;
132694,18:00-02:00;,Sat;
132694,18:00-01:00;,Sun;
132693,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132693,00:00-23:30;,Sat;
132693,00:00-23:30;,Sun;
132692,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132692,00:00-23:30;,Sat;
132692,00:00-23:30;,Sun;
132691,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132691,00:00-23:30;,Sat;
132691,00:00-23:30;,Sun;
132690,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132690,00:00-23:30;,Sat;
132690,00:00-23:30;,Sun;
132689,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132689,00:00-23:30;,Sat;
132689,00:00-23:30;,Sun;
132688,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132688,00:00-23:30;,Sat;
132688,00:00-23:30;,Sun;
132687,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132687,00:00-23:30;,Sat;
132687,00:00-23:30;,Sun;
132686,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132686,00:00-23:30;,Sat;
132686,00:00-23:30;,Sun;
132685,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132685,00:00-23:30;,Sat;
132685,00:00-23:30;,Sun;
132684,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132684,00:00-23:30;,Sat;
132684,00:00-23:30;,Sun;
132683,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132683,00:00-23:30;,Sat;
132683,00:00-23:30;,Sun;
132682,10:00-23:00;,Mon;Tue;Wed;Thu;Fri;
132682,00:00-23:30;,Sat;
132682,00:00-23:30;,Sun;
132681,09:30-17:00;,Mon;Tue;Wed;Thu;Fri;
132681,00:00-23:30;,Sat;
132681,00:00-23:30;,Sun;
132680,10:00-17:00;,Mon;Tue;Wed;Thu;Fri;
132680,00:00-23:30;,Sat;
132680,00:00-23:30;,Sun;
132679,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132679,00:00-23:30;,Sat;
132679,00:00-23:30;,Sun;
132678,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132678,00:00-23:30;,Sat;
132678,00:00-23:30;,Sun;
132677,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132677,00:00-23:30;,Sat;
132677,00:00-23:30;,Sun;
132676,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132676,00:00-23:30;,Sat;
132676,00:00-23:30;,Sun;
132675,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132675,00:00-23:30;,Sat;
132675,00:00-23:30;,Sun;
132674,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132674,00:00-23:30;,Sat;
132674,00:00-23:30;,Sun;
132673,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132673,00:00-23:30;,Sat;
132673,00:00-23:30;,Sun;
132672,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132672,00:00-23:30;,Sat;
132672,00:00-23:30;,Sun;
132671,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132671,00:00-23:30;,Sat;
132671,00:00-23:30;,Sun;
132670,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132670,00:00-23:30;,Sat;
132670,00:00-23:30;,Sun;
132669,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132669,00:00-23:30;,Sat;
132669,00:00-23:30;,Sun;
132668,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132668,00:00-23:30;,Sat;
132668,00:00-23:30;,Sun;
132667,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132667,00:00-23:30;,Sat;
132667,00:00-23:30;,Sun;
132666,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132666,00:00-23:30;,Sat;
132666,00:00-23:30;,Sun;
132665,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132665,00:00-23:30;,Sat;
132665,00:00-23:30;,Sun;
132664,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132664,00:00-23:30;,Sat;
132664,00:00-23:30;,Sun;
132663,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132663,00:00-23:30;,Sat;
132663,00:00-23:30;,Sun;
132662,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132662,00:00-23:30;,Sat;
132662,00:00-23:30;,Sun;
132661,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132661,00:00-23:30;,Sat;
132661,00:00-23:30;,Sun;
132660,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132660,00:00-23:30;,Sat;
132660,00:00-23:30;,Sun;
132659,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132659,00:00-23:30;,Sat;
132659,00:00-23:30;,Sun;
132658,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132658,00:00-23:30;,Sat;
132658,00:00-23:30;,Sun;
132657,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132657,00:00-23:30;,Sat;
132657,00:00-23:30;,Sun;
132656,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132656,00:00-23:30;,Sat;
132656,00:00-23:30;,Sun;
132655,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132655,00:00-23:30;,Sat;
132655,00:00-23:30;,Sun;
132654,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132654,00:00-23:30;,Sat;
132654,00:00-23:30;,Sun;
132653,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132653,00:00-23:30;,Sat;
132653,00:00-23:30;,Sun;
132652,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132652,00:00-23:30;,Sat;
132652,00:00-23:30;,Sun;
132651,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132651,00:00-23:30;,Sat;
132651,00:00-23:30;,Sun;
132650,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132650,00:00-23:30;,Sat;
132650,00:00-23:30;,Sun;
132649,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132649,00:00-23:30;,Sat;
132649,00:00-23:30;,Sun;
132648,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132648,00:00-23:30;,Sat;
132648,00:00-23:30;,Sun;
132647,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132647,00:00-23:30;,Sat;
132647,00:00-23:30;,Sun;
132646,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132646,00:00-23:30;,Sat;
132646,00:00-23:30;,Sun;
132645,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132645,00:00-23:30;,Sat;
132645,00:00-23:30;,Sun;
132644,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132644,00:00-23:30;,Sat;
132644,00:00-23:30;,Sun;
132643,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132643,00:00-23:30;,Sat;
132643,00:00-23:30;,Sun;
132642,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132642,00:00-23:30;,Sat;
132642,00:00-23:30;,Sun;
132641,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132641,00:00-23:30;,Sat;
132641,00:00-23:30;,Sun;
132640,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132640,00:00-23:30;,Sat;
132640,00:00-23:30;,Sun;
132639,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132639,00:00-23:30;,Sat;
132639,00:00-23:30;,Sun;
132638,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132638,00:00-23:30;,Sat;
132638,00:00-23:30;,Sun;
132637,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132637,00:00-23:30;,Sat;
132637,00:00-23:30;,Sun;
132636,00:00-23:30;,Sat;
132636,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132636,00:00-23:30;,Sun;
132635,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132635,00:00-23:30;,Sat;
132635,00:00-23:30;,Sun;
132634,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132634,00:00-23:30;,Sat;
132634,00:00-23:30;,Sun;
132633,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132633,00:00-23:30;,Sat;
132633,00:00-23:30;,Sun;
132632,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132632,00:00-23:30;,Sat;
132632,00:00-23:30;,Sun;
132631,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132631,00:00-23:30;,Sat;
132631,00:00-23:30;,Sun;
132630,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132630,00:00-23:30;,Sat;
132630,00:00-23:30;,Sun;
132629,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132629,00:00-23:30;,Sat;
132629,00:00-23:30;,Sun;
132628,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132628,00:00-23:30;,Sat;
132628,00:00-23:30;,Sun;
132626,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132626,00:00-23:30;,Sat;
132626,00:00-23:30;,Sun;
132625,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132625,00:00-23:30;,Sat;
132625,00:00-23:30;,Sun;
132624,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132624,00:00-23:30;,Sat;
132624,00:00-23:30;,Sun;
132623,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132623,00:00-23:30;,Sat;
132623,00:00-23:30;,Sun;
132622,04:30-23:30;,Mon;Tue;Wed;Thu;Fri;
132622,00:00-23:30;,Sat;
132622,00:00-23:30;,Sun;
132621,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132621,00:00-23:30;,Sat;
132621,00:00-23:30;,Sun;
132620,06:30-23:30;,Mon;Tue;Wed;Thu;Fri;
132620,00:00-23:30;,Sat;
132620,00:00-23:30;,Sun;
132619,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132619,00:00-23:30;,Sat;
132619,00:00-23:30;,Sun;
132618,04:30-23:30;,Mon;Tue;Wed;Thu;Fri;
132618,00:00-23:30;,Sat;
132618,00:00-23:30;,Sun;
132617,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132617,00:00-23:30;,Sat;
132617,00:00-23:30;,Sun;
132616,06:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132616,00:00-23:30;,Sat;
132616,00:00-23:30;,Sun;
132615,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132615,00:00-23:30;,Sat;
132615,00:00-23:30;,Sun;
132614,03:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132614,00:00-23:30;,Sat;
132614,00:00-23:30;,Sun;
132613,08:00-16:00;,Mon;Tue;Wed;Thu;Fri;
132613,07:00-16:00;,Sat;
132613,07:00-16:00;,Sun;
132612,09:00-20:00;,Mon;Tue;Wed;Thu;Fri;
132612,09:00-20:00;,Sat;
132612,10:00-20:00;,Sun;
132611,08:00-16:00;,Mon;Tue;Wed;Thu;Fri;
132611,09:00-16:00;,Sat;
132611,00:00-23:30;,Sun;
132610,08:00-16:00;,Mon;Tue;Wed;Thu;Fri;
132610,09:00-16:00;,Sat;
132610,00:00-23:30;,Sun;
132609,12:00-18:00;,Mon;Tue;Wed;Thu;Fri;
132609,10:00-18:00;,Sat;
132609,00:00-23:30;,Sun;
132608,19:00-02:00;,Mon;Tue;Wed;Thu;Fri;
132608,19:00-02:00;,Sat;
132608,19:00-02:00;,Sun;
132607,20:00-03:00;,Mon;Tue;Wed;Thu;Fri;
132607,20:00-02:00;,Sat;
132607,20:00-20:00;,Sun;
132598,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132598,00:00-23:30;,Sat;
132598,00:00-23:30;,Sun;
132597,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132597,00:00-23:30;,Sat;
132597,00:00-23:30;,Sun;
132595,09:30-23:30;,Mon;Tue;Wed;Thu;Fri;
132595,09:30-23:30;,Sat;
132595,09:30-23:30;,Sun;
132594,09:30-23:30;,Mon;Tue;Wed;Thu;Fri;
132594,09:00-23:30;,Sat;
132594,09:00-23:30;,Sun;
132592,09:30-23:30;,Mon;Tue;Wed;Thu;Fri;
132592,00:00-23:30;,Sat;
132592,00:00-23:30;,Sun;
132591,09:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132591,09:00-23:30;,Sat;
132591,09:00-23:30;,Sun;
132589,09:30-23:30;,Mon;Tue;Wed;Thu;Fri;
132589,09:00-23:30;,Sat;
132589,09:00-23:30;,Sun;
132588,09:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132588,09:00-23:30;,Sat;
132588,09:00-23:30;,Sun;
132587,07:30-23:30;,Mon;Tue;Wed;Thu;Fri;
132587,08:30-23:30;,Sat;
132587,07:30-23:30;,Sun;
132586,09:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132586,09:00-23:30;,Sat;
132586,09:00-23:30;,Sun;
132585,09:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132585,09:00-23:30;,Sat;
132585,09:30-23:30;,Sun;
132584,08:30-20:00;,Mon;Tue;Wed;Thu;Fri;
132584,09:00-22:00;,Sat;
132584,09:00-20:30;,Sun;
132582,08:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132582,10:00-18:00;,Sat;
132582,10:00-18:00;,Sun;
132581,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132581,00:00-23:30;,Sat;
132581,00:00-23:30;,Sun;
132580,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132580,00:00-23:30;,Sat;
132580,00:00-23:30;,Sun;
132579,13:00-18:00;,Mon;Tue;Wed;Thu;Fri;
132579,13:00-18:00;,Sat;
132579,13:00-18:00;,Sun;
132578,18:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132578,18:00-23:30;,Sat;
132578,18:00-23:30;,Sun;
132577,10:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132577,11:00-22:00;,Sat;
132577,11:00-22:00;,Sun;
132576,10:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132576,11:00-22:00;,Sat;
132576,11:00-22:00;,Sun;
132575,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132575,00:00-23:30;,Sat;
132575,00:00-23:30;,Sun;
132574,10:00-18:00;,Mon;Tue;Wed;Thu;Fri;
132574,11:00-16:00;,Sat;
132574,11:00-16:00;,Sun;
132573,07:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132573,07:00-23:30;,Sat;
132573,07:00-23:30;,Sun;
132572,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132572,00:00-23:30;,Sat;
132572,00:00-23:30;,Sun;
132571,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132571,00:00-23:30;,Sat;
132571,00:00-23:30;,Sun;
132570,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132570,00:00-23:30;,Sat;
132570,00:00-23:30;,Sun;
132569,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132569,00:00-23:30;,Sat;
132569,00:00-23:30;,Sun;
132568,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132568,00:00-23:30;,Sat;
132568,00:00-23:30;,Sun;
132567,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132567,00:00-23:30;,Sat;
132567,00:00-23:30;,Sun;
132566,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132566,00:00-23:30;,Sat;
132566,00:00-23:30;,Sun;
132565,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132565,00:00-23:30;,Sat;
132565,00:00-23:30;,Sun;
132564,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132564,00:00-23:30;,Sat;
132564,00:00-23:30;,Sun;
132563,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132563,00:00-23:30;,Sat;
132563,00:00-23:30;,Sun;
132562,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132562,00:00-23:30;,Sat;
132562,00:00-23:30;,Sun;
132561,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132561,00:00-23:30;,Sat;
132561,00:00-23:30;,Sun;
132560,08:00-12:00;,Mon;Tue;Wed;Thu;Fri;
132560,00:00-00:00;,Sat;
132560,00:00-00:00;,Sun;
132557,16:30-22:00;11:00-22:00;11:00-23:00;04:30-23:00;,Mon;Tue;Wed;Thu;Fri;
132557,16:30-22:00;11:00-22:00;11:00-23:00;04:30-23:00;,Sun;
132557,16:30-22:00;11:00-22:00;11:00-23:00;04:30-23:00;,Mon;Tue;Wed;Thu;Fri;
132557,16:30-22:00;11:00-22:00;11:00-23:00;04:30-23:00;,Sat;
132557,16:30-22:00;11:00-22:00;11:00-23:00;04:30-23:00;,Sat;
132557,16:30-22:00;11:00-22:00;11:00-23:00;04:30-23:00;,Sun;
132545,07:00-22:00;,Sat;
132545,07:00-22:00;,Sun;
132545,07:00-22:00;,Sun;
132545,07:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132545,07:00-22:00;,Sat;
132545,07:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132544,17:00-22:00;,Sat;
132544,17:00-22:00;,Sun;
132544,17:00-22:00;,Sun;
132544,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132544,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132544,17:00-22:00;,Sat;
132536,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132536,17:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132535,12:00-17:00;16:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132535,12:00-17:00;16:00-22:00;,Mon;Tue;Wed;Thu;Fri;
132535,12:00-17:00;16:00-22:00;,Sat;
132535,12:00-17:00;16:00-22:00;,Sat;
132532,12:00-17:00;,Sat;
132532,12:00-17:00;,Mon;Tue;Wed;Thu;Fri;
132532,12:00-17:00;,Mon;Tue;Wed;Thu;Fri;
132532,12:00-17:00;,Sat;
132531,11:00-21:00;,Sat;
132531,11:00-21:00;,Sun;
132531,11:00-21:00;,Sun;
132531,11:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132531,11:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132531,11:00-21:00;,Sat;
132530,16:30-23:00;,Sun;
132530,16:30-23:00;,Sun;
132530,16:30-23:00;,Mon;Tue;Wed;Thu;Fri;
132530,16:30-23:00;,Mon;Tue;Wed;Thu;Fri;
132530,16:30-23:00;,Sat;
132530,16:30-23:00;,Sat;
132527,21:30-21:00;,Sun;
132527,21:30-21:00;,Sun;
132527,21:30-21:00;,Mon;Tue;Wed;Thu;Fri;
132527,21:30-21:00;,Mon;Tue;Wed;Thu;Fri;
132527,21:30-21:00;,Sat;
132527,21:30-21:00;,Sat;
132521,12:00-21:00;,Sun;
132521,12:00-21:00;,Sun;
132521,12:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132521,12:00-21:00;,Mon;Tue;Wed;Thu;Fri;
132521,12:00-21:00;,Sat;
132521,12:00-21:00;,Sat;
132518,12:00-22:30;,Mon;Tue;Wed;Thu;Fri;
132518,12:00-22:30;,Mon;Tue;Wed;Thu;Fri;
132498,08:00-23:30;,Sat;
132498,08:00-23:30;,Sun;
132498,08:00-23:30;,Sun;
132498,07:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132498,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132498,07:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132498,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;
132498,07:00-23:30;,Sat;
132498,07:00-23:30;,Sat;
132498,08:00-23:30;,Sat;
132498,07:00-00:30;,Sun;
132498,07:00-00:30;,Sun;
132491,21:30-19:00;,Mon;Tue;Wed;Thu;Fri;
132491,21:30-19:00;,Mon;Tue;Wed;Thu;Fri;
